Date,^SP500-1010,^SP500-15,^SP500-20,^SP500-25,^SP500-30,^SP500-35,^SP500-40,^SP500-45,^SP500-50,^SP500-55,^SP500-60
2000-03-02,0.011974898598942962,-0.02427300116039155,0.003987562652526311,-0.0032236175797266675,-0.022277867504394533,0.004913039245339812,-0.009757213448077673,0.001971215006608462,0.04027826002441448,0.006413230099237888,
2000-03-03,-0.012474183742837375,0.04269291311948886,0.02550269987233622,0.018157037884009908,0.009323955639962911,0.00218380572036736,0.013161693896868165,0.03492397930583491,0.01160926153955777,0.0066436921078096844,
2000-03-06,-0.01907230612351396,-0.026062972902312964,-0.01149656383307962,-0.02181316061955907,-0.017898330827643916,-0.029562885433534136,-0.010932017743393252,-0.002474727487491113,-0.009377919503911092,-0.03057450587225463,
2000-03-07,0.08265895756228447,-0.03775572565415786,-0.04219076865606741,-0.03000664352189164,-0.08877134369017248,-0.0509400833165945,-0.03337406943345789,-0.01691448263558315,-0.025800682468717584,0.0009725556972313143,
2000-03-08,-0.015091000011979827,0.021256986053181715,0.006932486101749458,0.006816174980903478,0.011225841891381094,0.04975456836900838,-0.010394965641664533,0.008121027413972248,0.01080439727378435,-0.013255629888631715,
2000-03-09,0.012171852275693507,0.00436033538453473,0.015351705128036075,0.024476226778987753,-0.0004466461768868335,0.051668514303728985,0.013167803863193939,0.03585197844467114,0.026396423418438397,-0.0037276607581873122,
2000-03-10,-0.023202066013384703,0.004013743909077272,0.004632710720250399,-0.01509345635192283,-0.035233320590892125,-0.0014714110513766032,0.0012589192752621159,-0.002328552908723358,0.005588042333548371,0.0074833241303029485,
2000-03-13,-0.014097417564381098,0.017133054412578064,-0.012618406101929436,-0.003573166340425371,0.01276882575259708,-0.026523156427568306,0.005879946438214656,-0.012066765583321204,-0.008903786667560865,-0.009249577900065309,
2000-03-14,0.009646863019177943,-0.023100964913107425,-0.013458999640702851,-0.007689826713824788,-0.016527297811827046,-0.023691944172613666,-0.0058087741627412814,-0.026478913209941557,-0.028990144251218264,-0.010608954002936488,
2000-03-15,0.006353733940823281,0.06773948853426481,0.04363917784047677,0.047139150167865074,0.07884420376336165,0.06673403093476349,0.06382656013238952,-0.015236468864842534,-0.01030178561881101,0.040674833556595846,
2000-03-16,0.03643547813604364,0.059289504090503264,0.0482474100958441,0.0595880881865416,0.05565822341358895,0.05949442834839069,0.08749309673440275,0.027759300195726366,0.0368958587406214,0.04066491341177114,
2000-03-17,-0.034596616302375094,-0.03520875574240023,-3.931749392571682e-05,0.0036188616820218567,-0.021696028665804667,-0.026958454028374157,0.0015023212770775007,0.03104753679438943,0.00789667557539131,-0.018547838670585848,
2000-03-20,-0.020133943077315752,0.01715574781043827,0.002714514476490182,0.0038222627465338554,-0.0013115608292506575,-0.009010396777140328,-0.02237332312574325,-0.0039930751432663,-0.002823113052299764,-0.005313124836575311,
2000-03-21,0.029690845806341848,0.012649850617824088,0.036291587503119116,0.014655649835063178,0.01170004420421522,0.02090607428621105,0.037576343760778785,0.03205055203472673,0.006139239449559408,0.0037864289418074737,
2000-03-22,-0.014226360386560888,-0.030097122766873596,-0.005527548661977577,0.0021594694973852135,-0.020710376417985676,0.005240710863337439,0.010666364774830406,0.02015923817271048,-0.01251973318971511,-0.008756587585661113,
2000-03-23,0.005278688115133434,0.02734043464044955,0.03483455830028248,0.0033913452670422117,0.006266152187043961,-0.007985757972905905,0.04087670132343546,0.022104181033381964,0.01005319422825579,0.0077466659505252,
2000-03-24,0.008575001269850668,0.0,0.0035317174203923773,0.004752873056269147,-0.0029938328030992833,-0.027339833935576263,-0.00017945073652847476,0.00356160765367064,0.0033282228870412656,-0.003304150256780769,
2000-03-27,-0.00683037796332342,-0.00975063513034291,-0.008175126462011573,-0.00045553409768961384,-0.024382906086920064,-0.006933387063230878,-0.02569700960051169,0.008107870887098745,0.015354045075927525,0.01711656059187705,
2000-03-28,-0.00442455730943947,-0.01110535217784836,-0.00901867511179999,-0.004101568350557416,0.005786410951461818,0.005849562362556071,0.0065092422281796125,-0.024471741819730664,-0.01829554315570303,-0.02188368608669189,
2000-03-29,0.053282445640240095,0.012877037265851765,0.019693519769327095,0.016684819231499226,0.02374689330623947,0.02273088777311183,-0.007077292765618193,-0.029586170738205353,0.011061424761032113,0.02522945513827901,
2000-03-30,0.0003669135641080068,0.02557474229856327,-0.00991265893943194,0.0003462455706295664,0.03700605179230787,-0.008407214762110815,-0.006298159250588964,-0.03896264508674141,-0.010971786833855801,-0.0025868891208453704,
2000-03-31,-0.006876948622679513,0.006054027660473027,-0.004913501582138213,-0.004499317571462713,-0.011011204820601916,0.005888711657676904,0.012923548862940892,0.01934824810422886,0.005388311274266977,0.007381795879467301,
2000-04-03,0.021881661896445914,0.03195076173704692,0.012363046210534856,0.028230695613608914,0.04202851254338258,0.04410587782792219,0.048531817756718665,-0.046317808436989405,0.015132369508976895,0.0010562692541737917,
2000-04-04,0.0008131219519558197,-0.0055536482805236265,-0.02068352751338587,-0.020016951573066377,0.025005601689768397,0.029414412771998633,-0.037610570922677944,-0.0038776738425275736,-0.010745315077882345,-0.010485335955489061,
2000-04-05,-0.0316421175375865,-0.013752190022360389,-0.0028835361991103037,-0.006969565287435198,-0.022758272478192176,-0.010750903661247646,-0.00922570554820823,0.008325156229411323,-0.010862126828154128,0.00633120245865304,
2000-04-06,0.022654177215333915,-0.00035392873860318197,0.019416433098169872,0.020742855603852695,-0.010052513550207087,-0.017036620830477522,0.008487250443904859,0.012287767097756364,0.01637680551609999,-0.005960224480028975,
2000-04-07,-0.020329124965928758,-0.016427049037836206,0.008620676086221746,0.005071789231963164,-0.00157959374914729,-0.005923895338638685,-0.02052492675476081,0.040555766058089304,0.00259185959016639,0.004663537107116644,
2000-04-10,-0.014795481245738595,0.02217264235732519,0.0026298532541215724,0.009245812605092496,0.0022036354337404696,0.018467739750070322,0.026642021202242683,-0.040791495170569125,-0.013392774823107967,0.018700212257036997,
2000-04-11,0.016859538721222034,0.025213055092296877,0.008743147163877474,0.004194630872483174,0.024355908232193135,0.019783872649866696,0.004606071341324514,-0.029924855056675304,0.0034094678388145727,-0.0013669539236603745,
2000-04-12,0.009474239349532843,0.01930341016151238,-0.019971104735250322,-0.010225555751357529,0.026033329649298942,-0.005538863320325715,0.012765894792367893,-0.06833052303827314,-0.024005048722030242,0.0188384024552517,
2000-04-13,-0.007084989334783187,-0.024599063453031533,-0.022810194762811542,-0.03278298178548078,-0.010084781146219801,-0.006340780886028741,-0.022783707788312624,-0.020801643353574595,-0.011862525502226218,0.025847685267126996,
2000-04-14,-0.017097592049762467,-0.049402294669755764,-0.04495059392930578,-0.05742115182973906,-0.04784863386536797,-0.038259298961548005,-0.07727250886161097,-0.0751674839881662,-0.05460957879989081,-0.03430210880390472,
2000-04-17,-0.025974683631713957,0.000726783278062193,0.029455922276211854,0.001333243975736531,0.031756794485542805,0.014107243141046721,0.008236561810265108,0.09587427911468849,-0.01280190342081211,-0.00012909464056209963,
2000-04-18,0.012438328259378517,-0.02636541122261382,0.014881884261453537,0.022042202493414376,-0.018368286698592695,0.03153555140579645,0.03918635816085225,0.04761360176046958,0.03474432020917795,0.0036816434469999493,
2000-04-19,0.011233762690856963,-0.00939955044341556,0.001322774359191481,0.010349141626185387,0.0033153310610920528,0.004142892020089217,-0.02020110881773418,-0.0330466945507929,0.008816727628629728,0.009202702491712511,
2000-04-20,0.012196283979100553,0.018073719983567882,0.017625901849391612,0.012463776701515439,0.01769814398263181,0.0010527674045706092,0.01988237211838184,-0.007294179807404211,-0.016608698531224153,0.015750451769890983,
2000-04-24,0.00705216607537551,0.012648801125802578,0.013760075373733471,0.0027592018556035214,0.01981173689787674,0.019669100011640683,0.021406685708350137,-0.039313151948919156,-0.0019409130292645793,0.01607139760991938,
2000-04-25,0.006585345901731321,-0.004382694459287073,0.03402487384269515,0.01841465127958619,-0.0008094215015946871,0.005017612642992164,0.03295587391949106,0.06216338550528011,0.04745660113020511,0.027432727928212053,
2000-04-26,0.002395780995851693,-0.017388190190110175,-0.016771008571224932,0.0029789232196810733,-0.02079286037680872,-0.007266863746304808,-0.018625848677490064,-0.011719732253673065,-0.024298064367222483,0.014372478718764459,
2000-04-27,0.01158242831658618,-0.004554508959312531,-0.002590957511064307,-0.015126833189045397,-0.013016384325905017,-0.0014249266497862179,-0.020977094633317872,0.028314722761820788,-0.0008345573575827547,-0.019267252437263238,
2000-04-28,-0.023990180685862783,0.0008249725886604331,-0.0107876776241983,-0.011361716167166969,-0.01799386015991078,-0.015388489252247228,-0.020622648057388115,0.004615315022759248,-0.006247686787747342,-0.015232963339427141,
2000-05-01,0.005027707477907706,0.0035224555684805203,0.011160542856284206,0.01667084854088663,0.000455254270754768,-0.006507369841979971,0.015153389458853583,0.014022188473236774,0.021483270839194324,0.006506644986592036,
2000-05-02,0.015841392276687793,0.024421242879136384,-0.002921647623450707,-0.010815357955225369,0.0047210161116011395,0.013557549054899587,-0.0028921280098336277,-0.03594877729203727,-0.0624362375640336,-0.004452007819140569,
2000-05-03,-0.02343714124694729,-0.013049451848269111,-0.025539911535121584,-0.04197084593418088,0.011096052539853352,-0.010695276509800289,-0.025106877671941752,-0.024233771348039834,-0.013129222869822321,-0.006861126796662953,
2000-05-04,0.022692256860915805,0.008716151818746631,-0.005085923235776502,-0.013142904907574304,0.001287769987005305,0.003194783049856653,-0.012732678481416015,-0.00665207395095857,-0.004659923098133456,0.012706622382419264,
2000-05-05,0.013377199246221494,0.01362039135621318,0.019403030623250883,0.004364744603411408,0.00044736246846466265,0.03221583352843038,0.005217061956319213,0.026001811810332898,0.012437050200821975,-0.007369908082939136,
2000-05-08,0.00846994759036468,-0.00830800398567244,0.0008784415214195818,-0.0009285740437483536,0.016376908030893755,0.02258832145665246,0.020566729178793652,-0.039272838514019304,-0.004906684339405776,0.013192574586611938,
2000-05-09,-0.002903832680122065,0.0012384218230800936,-0.008740545008405043,0.0028998391978523053,0.016058063285040225,-0.012229967485568483,-0.005401280756998639,-0.019341156934042814,-0.00936496696707556,-0.009932167139930614,
2000-05-10,0.009408982578768876,-0.0039290492966346235,-0.015605905402146347,0.00648724768923481,0.0215415192934576,-0.013635868058994416,-0.019721771337590233,-0.05789758718087168,-0.005908559608829522,0.010093034000461909,
2000-05-11,0.024945672437562738,0.014974456852846263,0.009706904530376814,0.0036831054621639936,0.012239045731496478,-0.009041111147674585,0.024718871394421082,0.037059575234607456,0.00392646847370548,0.023860003178721723,
2000-05-12,0.0035078495766645013,-0.0019431758070603822,0.015515358074913,0.010017908960841204,-0.012091062662626273,0.001506678216021573,0.0184002767904885,0.017800736476120127,-0.00333700449452623,-0.0113563219054722,
2000-05-15,0.018470562561495818,0.02754548259278833,0.019591417598912697,0.015695420278645233,0.018173108911483382,0.02287224174920177,0.03914695163382542,0.01874044722155732,0.024408680013891404,0.016571967535795373,
2000-05-16,-0.01389829991227487,-0.005824574253015302,0.01007348067978664,0.010194613422538357,-0.012280796340939704,0.0069724303656715225,-0.005974964700974139,0.02906086064398261,0.008820980050265215,-0.008062589053381197,
2000-05-17,-0.0027500833030741356,-0.011646741849440256,-0.01217356287080118,-0.01972312330296555,-0.007797248546311142,-0.004625098586585108,-0.01157096136925806,-0.015225672210445351,-0.013794995780524344,-0.014891781193585807,
2000-05-18,-0.005644594744304454,-0.00021424638181344324,-0.007006006479818638,0.0035399906057360653,0.004566455700048433,0.006711777275504538,0.012253705666092074,-0.02723523237633696,-0.021193923951404292,0.012707785447301445,
2000-05-19,0.007106640201436809,-0.004143165999682785,-0.021962541489904397,-0.016953501722284603,-0.000158564294675978,0.0007827089687557631,-0.024841515492774358,-0.03717732692375575,-0.04276436608626,-0.0002972809680833466,
2000-05-22,0.0009466082235556339,-0.004232094701902556,-0.019311165949648657,-0.013730731943662922,0.0051807766365326025,-0.011516544327201284,0.012906517172153187,-0.005434495252859883,-0.0025259695673303106,0.004402083328416406,
2000-05-23,-0.0028371390115469186,-0.016424246634427098,-0.010336075567644376,-0.007981860756631098,-0.006574103313413904,0.0038199014910897944,0.0035276699494510844,-0.0499986375049255,-0.03239087323900769,-0.016109934137049642,
2000-05-24,-0.003578056760300652,-0.007177352978811058,0.02313705806366051,-0.013210579290371727,0.02599398421290089,0.01054635756233302,0.014364134950234586,0.040204149598841,0.026600512865994075,0.00012042061792039149,
2000-05-25,-0.014709673381770538,-0.03201531732113472,-0.004396181858015824,-0.007584951666997242,-0.00815274409790756,0.0013718052808100456,-0.02464672939151835,-0.016740563433488176,-0.014078122303934237,0.00048153263120620515,
2000-05-26,0.0016685238204003916,-0.01783261938822045,-0.018522608405695196,-0.017120072585375845,0.015086847768535083,-0.006258607634812785,0.00021433718538910185,0.0015927098382737537,0.007757061606596505,0.010107042855514115,
2000-05-30,0.011090648927978508,0.017690865090904007,0.028594303083090855,0.022667131786808792,-0.0057400325195521296,0.0010811814945479448,0.020578782642501903,0.0744951698605345,0.029180848522585956,-0.005538967895106772,
2000-05-31,0.015217905304607537,-0.009225424520300951,0.009377659287466145,0.022621040317244434,-0.008659756060728108,0.0014580639547474572,0.012212342720279601,-0.022774160465321658,-0.0037953079578488813,0.014014471586411448,
2000-06-01,-0.006363193841225412,-0.0026163628001164563,0.010979693573579974,0.004052332119006463,0.004263685701962894,-0.0032892996516026285,0.026620060128694112,0.048499122587381205,0.013969260377634685,0.0003543651258572922,
2000-06-02,-0.0348991927669654,0.020600248101010132,0.008390532777881043,0.02784459143826412,-0.017655605637804217,-0.03413762001519938,0.0437167469700519,0.05090802366473923,0.016097524947644937,-0.01393399467667622,
2000-06-05,-0.0053440077129083274,-0.0029482869159920266,-0.01692955036422783,-0.003710503955060118,-0.01117374777276603,0.0004481142194685539,-0.022907096151818296,0.0013136014728372114,0.0029727644109096563,-0.032213578833470535,
2000-06-06,0.03411683415695044,-0.008188655971284042,-0.0025282222169791257,-0.022635268371734463,0.006023159102053421,0.008986035059931785,-0.01888550611155171,-0.018000718400657756,0.011421975060655232,0.02846000560392059,
2000-06-07,-0.009525033279711437,-0.017964917732483987,-0.006281533643041737,-0.0009248983029606084,0.015682904360121652,0.00044392438298923587,0.015757095902572127,0.02171976043781232,0.014151923920471488,-0.0003609310000349808,
2000-06-08,-0.0038466794875976484,-0.005060011842606182,-0.014231760100148927,-0.008924174239840488,-0.010641592689662915,-0.001691631375682734,-0.01789921803312533,-0.0017433442312360103,-0.0027486037869197677,0.0068002942484455264,
2000-06-09,-0.008425109368939365,-0.0008606573230011128,-0.009449954641911451,-0.013039981172238035,-0.0033744562759190355,0.01033391051494914,-0.018225527427371047,0.001770667833639994,0.0071731405628865375,0.007650919043324045,
2000-06-12,0.022215357106441402,0.0039154268750896115,-0.0007949705089163039,-0.01737647716807955,0.0024865157659483828,-0.002612076368285865,0.0043315591886534666,-0.022819130553907163,-0.004806494484983381,0.010202878170726626,
2000-06-13,0.004372459772359338,-0.021372838759705637,0.011479877060202481,0.010556288565831462,0.0053828116739838006,0.03134388729755333,0.009271223143004326,0.02410771065333095,0.021821907782175964,0.005871990499589641,
2000-06-14,0.004482729681607012,0.030049391603518716,-0.0001498615752292265,0.011208549669193157,0.00587901111894884,0.015797080453446855,0.014825599138126755,-0.015096754481686347,-0.0017250301517034439,-0.02446002549188664,
2000-06-15,-0.011843437119598343,-0.006500010567682901,0.010377325917865443,0.011536712680051853,0.010227998774391844,0.007288869359180605,-0.030134687331201615,0.021763928509419328,-0.002350069678374145,0.011848457425093217,
2000-06-16,0.020800801503879862,-0.003660730765148834,-0.01475717762768558,-0.017704063421968175,-0.019732383582270918,-0.00036568478402121407,-0.04456848288837023,0.0022960002359613263,-0.012193921666654894,-0.0015376102221706933,
2000-06-19,-0.012889836830212054,-0.026266421657651806,-0.007639616024278095,0.000379457818811213,-0.0013173841722692314,0.00804888554536598,0.022288238246359393,0.03625479818049615,0.022654713636161672,-0.010365456263817352,
2000-06-20,-0.006679830364662354,-0.015815681272604576,-0.018582403015348303,-0.007206500817255268,-0.019048124361382368,-0.012728790860201067,-0.005322073482486478,0.0006596537658367652,-0.008264371131275983,0.0017356552726521812,
2000-06-21,0.016009315348498365,-0.011746430010836417,-0.009273904776999076,-0.005195741553247424,-0.0018288221784372727,0.014494708205448958,-0.014257926693612366,0.009692099305843582,-0.0016251770431000567,0.004122617324109568,
2000-06-22,-0.020710526075732316,0.0009904673188292357,-0.016381340797496757,-0.010561080860619354,0.004041601392458016,-0.026219761156412003,-0.002436418025973386,-0.03389460892960272,0.0011082215026680942,-0.010948449152804018,
2000-06-23,0.005101810315282007,-0.00057722187484055,0.008446032206639087,-0.006093802340296772,0.00767492818574711,0.0038009480387577455,-0.00046371699884617534,-0.021555373551474855,-0.020619241331180982,-0.0010227299223731778,
2000-06-26,-0.002863356451667576,-0.018894334519750422,0.015964129607065836,-0.0019916809897195797,0.025725708820530935,0.018588692293675102,0.0150011015438416,0.012408658812474771,-0.011904324281261869,0.002649818929958636,
2000-06-27,-0.006221687689548117,0.03405933308917897,-0.0018963937809244324,0.020543121185451874,0.0018693561477238774,0.00556316857607464,0.002407388274334954,-0.017355463797438797,-0.0038967407876943083,-0.02925106742324257,
2000-06-28,-0.009194019832083233,-0.006994149453114051,0.011594051977743325,-0.007246593875047891,-0.005804888063726588,-0.00018098633608387704,-0.0031920300093681853,0.01358151249483086,-0.009331393094613616,0.019490219344391324,
2000-06-29,-0.0007070110195549484,-0.013677298851885511,-0.010809595490024249,-0.0068747052641169315,-0.002346012875865555,0.019625579276895788,-0.004483077914198441,-0.02199204198405391,-0.008368646773210808,-0.014383748950188457,
2000-06-30,-0.0194118925851392,-0.01951339756012682,0.028985550093364454,0.019911312224927702,0.013534052687275588,0.018639226926174146,-0.030236177246711016,0.022154758777893857,-0.006320367450726394,-0.022721596806027144,
2000-07-03,0.01289682846859641,0.030657139744686646,-0.0019206513113398938,0.0011438564089005787,0.0032480387823083934,-0.0037093961898611028,0.026219319740272917,0.008980016760623766,0.03577341569792236,0.026463340498839694,
2000-07-05,-0.040067670713395565,-0.002793725114350054,-0.014677523860605501,3.812372683609233e-05,0.0028778332346610647,0.011444530208962966,0.010004309999838368,-0.045882356705675975,0.002094264998346418,-0.011724287147343637,
2000-07-06,0.012151054796901484,-0.0228246890122763,0.0025656079979095026,0.00822639144554782,0.005175556224514821,-0.011067965981535921,0.008533779633517424,0.020928766111957042,-0.012893571472274545,0.006397507945943293,
2000-07-07,0.005635977348697363,-0.010962100198226632,0.009969122239331218,0.03505457784979327,-0.005607698220736257,-0.0015988774008224294,0.021758126408305767,0.021747341187400515,0.013636156062245997,0.011911423496331786,
2000-07-10,-0.0034628628177373333,0.02267879624820357,0.009984055656894864,0.00587564429832188,-0.009638085237070548,0.015388449869655929,0.001538018851201084,-0.015478551645687122,-0.011470210005923742,0.01811408782811963,
2000-07-11,0.03973291992069705,0.05502297850297988,0.013480139805384983,0.0025759794922579626,-0.006729412166147863,0.007269621231571488,0.008179986928891436,-0.005702664496640475,-0.015399556427899252,0.011741489246177572,
2000-07-12,-0.021459937357099834,-0.013275387314599096,0.004729175947602693,0.002605584828611507,-0.010371093613320559,-0.014972465118501477,0.0077621380898087455,0.03146523411141566,0.005892391373602868,-0.00047369193761503947,
