Date,Actual_CPI,Predicted_CPI,Experiment,Model MAE,Naive MAE,CPI Std,CPI Std * 0.2
2024-04-18,3.379251906,3.3792517654841663,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-19,3.409519434,3.409519986306821,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-22,3.439786962,3.4397873365607663,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-23,3.47005449,3.4700531980866667,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-24,3.470033188,3.4700324404541734,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-25,3.470026087,3.4700263788290995,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-26,3.46997127,3.469971934240937,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-29,3.469916452,3.4699196929835767,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-30,3.469861634,3.469859650650183,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-01,3.469718483,3.4697204029845827,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-02,3.469670765,3.46967101182102,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-03,3.469632491,3.469630095041466,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-06,3.469594217,3.469592572710392,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-07,3.469555943,3.4695571164424974,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-08,3.469584272,3.4695846091125704,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-09,3.469593715,3.4695916249042917,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-10,3.469521803,3.4695219889119544,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-13,3.469449891,3.4694480579716975,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-14,3.469377979,3.4693772685688917,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-15,3.469133915,3.46913430732177,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-16,3.46905256,3.4690521336572724,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-17,3.457481189,3.4574803302373738,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-20,3.445909817,3.4459092662918094,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-21,3.434338446,3.434338109874451,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-22,3.399868397,3.3998685218115865,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-23,3.38837838,3.3883793976803713,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-24,3.376864497,3.3768650504857307,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-27,3.365350614,3.3653512609428593,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-28,3.35383673,3.3538363251958474,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-29,3.35376513,3.3537638095090334,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-30,3.353741263,3.3537415271934106,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-05-31,3.353717396,3.353716801026667,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-03,3.353611013,3.3536097380103147,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-04,3.353504629,3.3535036305998505,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-05,3.353257081,3.353257387029416,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-06,3.353174564,3.353175052813896,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-07,3.353116731,3.353117873022018,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-10,3.353058897,3.3530583574495916,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-11,3.353001064,3.353000321036537,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-12,3.352992596,3.352993631427864,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-13,3.353017279,3.353019013870038,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-14,3.341532175,3.3415329866327825,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-17,3.33004707,3.3300476940909505,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-18,3.318561965,3.3185624166028367,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-19,3.284032602,3.2840340338440592,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-20,3.272522815,3.2725231940839032,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-21,3.261013027,3.2610129835146595,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-24,3.249525964,3.2495248399110084,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-25,3.238038901,3.2380389392229945,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-26,3.238107075,3.238104179489673,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-27,3.238129799,3.238129959720174,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-06-28,3.238230896,3.238230761696675,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-01,3.238331992,3.238331589595368,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-02,3.238433088,3.2384334169277347,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-03,3.238690928,3.238692070888867,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-04,3.2387693,3.2387680055339314,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-05,3.238860473,3.238861066803368,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-08,3.238951646,3.2389520370574956,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-09,3.239042819,3.2390416474981403,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
