,predicted,actual
2023-04-19,4.9320745,
2023-04-20,4.9264793,
2023-04-21,4.9261637,
2023-04-22,4.9261637,
2023-04-23,4.9261637,
2023-04-24,4.9250197,
2023-04-25,4.9048924,
2023-04-26,4.9270735,
2023-04-27,4.925692,
2023-04-28,4.9260454,
2023-04-29,4.9260454,
2023-04-30,4.9260454,
2023-05-01,4.973466,
2023-05-02,4.906079,
2023-05-03,5.7775154,
2023-05-04,5.855887,
2023-05-05,4.9049706,
2023-05-06,4.9049706,
2023-05-07,4.9049706,
2023-05-08,4.9271517,
2023-05-09,4.9271517,
2023-05-10,4.9468637,4.946947488062322
2023-05-11,4.947008,
2023-05-12,4.992855,
2023-05-13,4.992855,
2023-05-14,4.992855,
2023-05-15,4.992891,
2023-05-16,5.795016,
2023-05-17,4.96996,
2023-05-18,4.9702153,
2023-05-19,4.99306,
2023-05-20,4.99306,
2023-05-21,4.99306,
2023-05-22,4.9687467,
2023-05-23,5.894913,
2023-05-24,5.894913,
2023-05-25,5.8932195,
2023-05-26,4.0754175,
2023-05-27,4.0754175,
2023-05-28,4.0754175,
2023-05-29,4.0754175,
2023-05-30,4.0957255,
2023-05-31,4.0753393,
2023-06-01,4.0753393,
2023-06-02,4.0966067,
2023-06-03,4.0966067,
2023-06-04,4.0966067,
2023-06-05,4.0752873,
2023-06-06,4.096597,
2023-06-07,4.096707,
2023-06-08,4.1384416,
2023-06-09,4.1385274,
2023-06-10,4.1385274,
2023-06-11,4.1385274,
2023-06-12,4.138117,
2023-06-13,4.125172,4.125314539356468
2023-06-14,4.117311,
2023-06-15,3.9494324,
